Format Version,1.24,Take Name,Take 2025-10-06 09.48.31 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.48.31.906 AM,Capture Start Frame,37805,Total Frames in Take,719,Total Exported Frames,719,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
541,4.508333,960.723816,-73.435043,5791.368652,,,,,,,,,,,,,910.243713,-149.660294,4230.734863,,,,,,,,,,,,,,,,,,,,,,183.857162,-474.840973,-2394.560059,,,,,,,,,,,,,,,,,,,,,,,,,-707.423645,-338.858307,1653.843140,,,,,,,,,,,,,1574.952148,-531.415161,-6416.766113,,,,,,,,,,,,,,,,,,,,,
542,4.516667,961.611328,-72.597794,5791.290527,,,,,,,,,,,,,910.206299,-149.644440,4230.711914,,,,,,,,,,,,,,,,,,,,,,183.847290,-474.872498,-2394.563232,,,,,,,,,,,,,,,,,,,,,,,,,-707.432556,-338.851929,1653.565063,,,,,,,,,,,,,1576.340576,-529.163391,-6409.650391,,,,,,,,,,,,,,,,,,,,,
543,4.525000,960.821045,-73.391647,5791.554199,,,,,,,,,,,,,910.172668,-149.572159,4230.694824,,,,,,,,,,,,,,,,,,,,,,183.828476,-474.903809,-2394.555664,,,,,,,,,,,,,,,,,,,,,,,,,-707.420898,-338.869690,1653.423706,,,,,,,,,,,,,1576.239868,-529.009644,-6409.516113,,,,,,,,,,,,,,,,,,,,,
544,4.533333,960.778015,-73.424347,5791.517090,,,,,,,,,,,,,910.238281,-149.609558,4230.723145,,,,,,,,,,,,,,,,,,,,,,183.821243,-474.893707,-2394.562012,,,,,,,,,,,,,,,,,,,,,,,,,-707.452759,-338.939667,1653.137695,,,,,,,,,,,,,1574.983032,-531.530334,-6416.959473,,,,,,,,,,,,,,,,,,,,,
545,4.541667,960.766052,-73.434357,5791.503418,,,,,,,,,,,,,910.202454,-149.562164,4230.694336,,,,,,,,,,,,,,,,,,,,,,183.829376,-474.877380,-2394.545898,,,,,,,,,,,,,,,,,,,,,,,,,-707.472778,-338.974792,1652.865723,,,,,,,,,,,,,1574.954956,-531.514771,-6416.745117,,,,,,,,,,,,,,,,,,,,,
546,4.550000,960.474182,-73.705696,5791.483887,,,,,,,,,,,,,910.204468,-149.599518,4230.689453,,,,,,,,,,,,,,,,,,,,,,183.931198,-474.922852,-2394.180176,,,,,,,,,,,,,,,,,,,,,,,,,-707.456421,-338.950073,1652.559937,,,,,,,,,,,,,1574.969482,-531.633789,-6416.918457,,,,,,,,,,,,,,,,,,,,,
547,4.558333,960.771912,-73.403374,5791.505371,,,,,,,,,,,,,910.190674,-149.609406,4230.705078,,,,,,,,,,,,,,,,,,,,,,183.934921,-474.803558,-2394.509521,,,,,,,,,,,,,,,,,,,,,,,,,-707.477966,-338.930481,1652.364502,,,,,,,,,,,,,1574.934814,-531.559998,-6416.827637,,,,,,,,,,,,,,,,,,,,,
548,4.566667,960.703186,-73.489746,5791.372070,,,,,,,,,,,,,910.204346,-149.625702,4230.698730,,,,,,,,,,,,,,,,,,,,,,183.866837,-474.850586,-2394.580566,,,,,,,,,,,,,,,,,,,,,,,,,-707.392273,-338.949005,1652.088867,,,,,,,,,,,,,1574.981445,-531.762451,-6417.370605,,,,,,,,,,,,,,,,,,,,,
549,4.575000,960.758423,-73.436722,5791.513672,,,,,,,,,,,,,910.177124,-149.581528,4230.701660,,,,,,,,,,,,,,,,,,,,,,183.852982,-474.957153,-2394.170166,,,,,,,,,,,,,,,,,,,,,,,,,-707.342468,-338.921906,1651.876709,,,,,,,,,,,,,1574.969360,-531.572815,-6416.809082,,,,,,,,,,,,,,,,,,,,,
550,4.583333,960.764221,-73.412399,5791.508789,,,,,,,,,,,,,910.136902,-149.520294,4230.697754,,,,,,,,,,,,,,,,,,,,,,183.820923,-474.844604,-2394.518066,,,,,,,,,,,,,,,,,,,,,,,,,-707.240417,-338.923767,1651.619873,,,,,,,,,,,,,1574.941650,-531.754517,-6417.198242,,,,,,,,,,,,,,,,,,,,,
551,4.591667,960.689758,-73.471413,5791.344238,,,,,,,,,,,,,910.220215,-149.628403,4230.707031,,,,,,,,,,,,,,,,,,,,,,183.787338,-474.876129,-2394.555420,,,,,,,,,,,,,,,,,,,,,,,,,-707.082764,-338.957428,1651.356445,,,,,,,,,,,,,1574.926392,-531.701111,-6416.891602,,,,,,,,,,,,,,,,,,,,,
552,4.600000,960.528320,-73.672920,5791.147949,,,,,,,,,,,,,910.182495,-149.626251,4230.690430,,,,,,,,,,,,,,,,,,,,,,183.872437,-474.971161,-2394.189453,,,,,,,,,,,,,,,,,,,,,,,,,-706.933533,-338.912659,1651.260376,,,,,,,,,,,,,1574.983032,-531.804932,-6416.974121,,,,,,,,,,,,,,,,,,,,,
553,4.608333,960.530212,-73.689629,5791.034668,,,,,,,,,,,,,910.207031,-149.638229,4230.697266,,,,,,,,,,,,,,,,,,,,,,183.875092,-474.808197,-2394.516602,,,,,,,,,,,,,,,,,,,,,,,,,-706.735046,-338.714935,1650.529541,,,,,,,,,,,,,1574.885620,-531.760437,-6416.833496,,,,,,,,,,,,,,,,,,,,,
554,4.616667,960.038879,-74.157333,5791.279297,,,,,,,,,,,,,910.248413,-149.639450,4230.731445,,,,,,,,,,,,,,,,,,,,,,183.834198,-474.845123,-2394.566162,,,,,,,,,,,,,,,,,,,,,,,,,-706.673645,-338.809326,1650.252930,,,,,,,,,,,,,1577.694702,-526.577393,-6401.038574,,,,,,,,,,,,,,,,,,,,,
555,4.625000,960.194092,-74.024605,5791.275879,,,,,,,,,,,,,910.254089,-149.622803,4230.716309,,,,,,,,,,,,,,,,,,,,,,183.808945,-474.874512,-2394.573486,,,,,,,,,,,,,,,,,,,,,,,,,-706.511292,-338.794922,1650.094482,,,,,,,,,,,,,1574.929199,-531.805725,-6416.641113,,,,,,,,,,,,,,,,,,,,,
556,4.633333,960.044067,-74.158401,5791.351074,,,,,,,,,,,,,910.157227,-149.562500,4230.687500,,,,,,,,,,,,,,,,,,,,,,183.794464,-474.879425,-2394.554688,,,,,,,,,,,,,,,,,,,,,,,,,-706.368652,-338.784058,1650.007080,,,,,,,,,,,,,1574.967896,-531.790527,-6417.115723,,,,,,,,,,,,,,,,,,,,,
557,4.641667,960.046082,-74.169304,5791.360352,,,,,,,,,,,,,910.209656,-149.620911,4230.718750,,,,,,,,,,,,,,,,,,,,,,183.692535,-474.812347,-2394.629395,,,,,,,,,,,,,,,,,,,,,,,,,-706.147827,-338.793304,1649.856812,,,,,,,,,,,,,1575.030029,-531.818970,-6417.247559,,,,,,,,,,,,,,,,,,,,,
558,4.650000,960.043030,-74.158249,5791.355957,,,,,,,,,,,,,910.187744,-149.617111,4230.702637,,,,,,,,,,,,,,,,,,,,,,183.743622,-474.862122,-2394.566162,,,,,,,,,,,,,,,,,,,,,,,,,-706.066772,-338.841309,1649.605713,,,,,,,,,,,,,1574.990356,-531.836060,-6417.314941,,,,,,,,,,,,,,,,,,,,,
559,4.658333,960.049683,-74.142334,5791.375000,,,,,,,,,,,,,910.165894,-149.585098,4230.691895,,,,,,,,,,,,,,,,,,,,,,183.837616,-474.858032,-2394.569336,,,,,,,,,,,,,,,,,,,,,,,,,-705.903625,-338.848755,1649.452271,,,,,,,,,,,,,1575.021240,-531.808655,-6417.149414,,,,,,,,,,,,,,,,,,,,,
560,4.666667,960.046143,-74.156952,5791.365234,,,,,,,,,,,,,910.228455,-149.623306,4230.703613,,,,,,,,,,,,,,,,,,,,,,183.894073,-474.858459,-2394.550049,,,,,,,,,,,,,,,,,,,,,,,,,-705.716187,-338.885925,1649.332275,,,,,,,,,,,,,1574.900024,-531.812988,-6417.025879,,,,,,,,,,,,,,,,,,,,,
561,4.675000,960.201294,-74.015091,5791.226562,,,,,,,,,,,,,910.208618,-149.614456,4230.698730,,,,,,,,,,,,,,,,,,,,,,183.897980,-474.845673,-2394.549072,,,,,,,,,,,,,,,,,,,,,,,,,-705.520630,-338.888245,1649.177612,,,,,,,,,,,,,1574.952393,-531.849243,-6417.098145,,,,,,,,,,,,,,,,,,,,,
562,4.683333,960.181213,-74.035027,5791.175781,,,,,,,,,,,,,910.073120,-149.516998,4230.649414,,,,,,,,,,,,,,,,,,,,,,183.947083,-474.937103,-2394.171631,,,,,,,,,,,,,,,,,,,,,,,,,-704.817261,-338.993927,1648.750244,,,,,,,,,,,,,1574.886475,-531.834717,-6416.950684,,,,,,,,,,,,,,,,,,,,,
563,4.691667,960.755859,-73.411407,5791.499023,,,,,,,,,,,,,910.134216,-149.551514,4230.687500,,,,,,,,,,,,,,,,,,,,,,183.882294,-474.803345,-2394.499512,,,,,,,,,,,,,,,,,,,,,,,,,-704.327881,-339.037292,1648.615479,,,,,,,,,,,,,1574.964600,-531.837891,-6417.171387,,,,,,,,,,,,,,,,,,,,,
564,4.700000,960.387878,-73.786118,5791.480957,,,,,,,,,,,,,910.253784,-149.644684,4230.726562,,,,,,,,,,,,,,,,,,,,,,183.823624,-474.858063,-2394.558105,,,,,,,,,,,,,,,,,,,,,,,,,-704.068787,-339.051666,1648.488770,,,,,,,,,,,,,1574.880981,-531.668030,-6416.859375,,,,,,,,,,,,,,,,,,,,,
565,4.708333,960.066528,-74.153595,5791.347656,,,,,,,,,,,,,910.250244,-149.639557,4230.723633,,,,,,,,,,,,,,,,,,,,,,183.817490,-474.884338,-2394.565674,,,,,,,,,,,,,,,,,,,,,,,,,-703.724426,-339.077820,1648.367676,,,,,,,,,,,,,1574.956421,-531.823792,-6417.360352,,,,,,,,,,,,,,,,,,,,,
566,4.716667,960.754211,-73.416885,5791.524902,,,,,,,,,,,,,910.187378,-149.600906,4230.691406,,,,,,,,,,,,,,,,,,,,,,183.835922,-474.876312,-2394.572021,,,,,,,,,,,,,,,,,,,,,,,,,-703.026672,-339.182159,1648.297363,,,,,,,,,,,,,1574.880981,-531.743835,-6417.063477,,,,,,,,,,,,,,,,,,,,,
567,4.725000,960.719604,-73.438248,5791.415039,,,,,,,,,,,,,910.126404,-149.558578,4230.677734,,,,,,,,,,,,,,,,,,,,,,183.846329,-474.870758,-2394.569336,,,,,,,,,,,,,,,,,,,,,,,,,-702.439026,-339.223999,1648.303589,,,,,,,,,,,,,1574.960571,-531.869873,-6417.205078,,,,,,,,,,,,,,,,,,,,,
568,4.733333,960.543457,-73.683624,5791.197754,,,,,,,,,,,,,910.151123,-149.581345,4230.685059,,,,,,,,,,,,,,,,,,,,,,183.831635,-474.865814,-2394.557861,,,,,,,,,,,,,,,,,,,,,,,,,-702.036865,-339.264313,1648.290894,,,,,,,,,,,,,1574.896729,-531.778198,-6416.895020,,,,,,,,,,,,,,,,,,,,,
569,4.741667,960.744080,-73.430031,5791.502441,,,,,,,,,,,,,910.181519,-149.599380,4230.699707,,,,,,,,,,,,,,,,,,,,,,183.819489,-474.857239,-2394.546631,,,,,,,,,,,,,,,,,,,,,,,,,-701.951050,-338.801483,1648.669922,,,,,,,,,,,,,1574.855713,-531.775696,-6416.810059,,,,,,,,,,,,,,,,,,,,,
570,4.750000,960.319885,-73.816345,5791.447266,,,,,,,,,,,,,910.231689,-149.619843,4230.731445,,,,,,,,,,,,,,,,,,,,,,183.895737,-474.920013,-2394.170410,,,,,,,,,,,,,,,,,,,,,,,,,-701.889832,-338.649445,1648.792847,,,,,,,,,,,,,1577.718262,-526.737610,-6401.011719,,,,,,,,,,,,,,,,,,,,,
571,4.758333,960.680115,-73.468361,5791.347656,,,,,,,,,,,,,910.170166,-149.565567,4230.700684,,,,,,,,,,,,,,,,,,,,,,183.911880,-474.818451,-2394.487061,,,,,,,,,,,,,,,,,,,,,,,,,-701.697571,-338.606628,1648.867188,,,,,,,,,,,,,1574.865112,-532.037720,-6417.192871,,,,,,,,,,,,,,,,,,,,,
572,4.766667,960.183594,-74.015274,5791.322266,,,,,,,,,,,,,910.141296,-149.569077,4230.688477,,,,,,,,,,,,,,,,,,,,,,183.871613,-474.859619,-2394.553223,,,,,,,,,,,,,,,,,,,,,,,,,-701.473206,-338.583344,1648.958130,,,,,,,,,,,,,1574.818115,-531.883850,-6417.004395,,,,,,,,,,,,,,,,,,,,,
573,4.775000,960.182190,-73.999146,5791.244629,,,,,,,,,,,,,910.152344,-149.559387,4230.694336,,,,,,,,,,,,,,,,,,,,,,183.829727,-474.854584,-2394.566406,,,,,,,,,,,,,,,,,,,,,,,,,-701.282959,-338.574463,1649.006714,,,,,,,,,,,,,1574.915649,-531.966431,-6417.229004,,,,,,,,,,,,,,,,,,,,,
574,4.783333,960.036072,-74.152473,5791.317871,,,,,,,,,,,,,910.158630,-149.551941,4230.686523,,,,,,,,,,,,,,,,,,,,,,183.799942,-474.864471,-2394.557129,,,,,,,,,,,,,,,,,,,,,,,,,-701.131897,-338.562531,1649.116821,,,,,,,,,,,,,1574.892578,-531.783264,-6416.706543,,,,,,,,,,,,,,,,,,,,,
575,4.791667,960.042053,-74.178207,5791.371582,,,,,,,,,,,,,910.169556,-149.572891,4230.703125,,,,,,,,,,,,,,,,,,,,,,183.797928,-474.889252,-2394.554443,,,,,,,,,,,,,,,,,,,,,,,,,-700.937256,-338.566681,1649.151855,,,,,,,,,,,,,1574.910034,-531.876465,-6416.852539,,,,,,,,,,,,,,,,,,,,,
576,4.800000,960.752563,-73.429878,5791.508301,,,,,,,,,,,,,910.173157,-149.584854,4230.683594,,,,,,,,,,,,,,,,,,,,,,183.884842,-474.915405,-2394.550293,,,,,,,,,,,,,,,,,,,,,,,,,-700.748108,-338.535980,1649.074341,,,,,,,,,,,,,1577.711304,-526.504395,-6400.303223,,,,,,,,,,,,,,,,,,,,,
577,4.808333,960.751770,-73.415901,5791.525391,,,,,,,,,,,,,910.203003,-149.630753,4230.711914,,,,,,,,,,,,,,,,,,,,,,183.903961,-474.882477,-2394.544922,,,,,,,,,,,,,,,,,,,,,,,,,-700.499939,-338.713470,1649.016846,,,,,,,,,,,,,1578.169189,-525.712769,-6397.472168,,,,,,,,,,,,,,,,,,,,,
578,4.816667,960.492493,-73.678146,5791.497559,,,,,,,,,,,,,910.226929,-149.651733,4230.698730,,,,,,,,,,,,,,,,,,,,,,183.892380,-474.863403,-2394.546387,,,,,,,,,,,,,,,,,,,,,,,,,-700.349304,-338.755981,1648.942505,,,,,,,,,,,,,1578.171387,-526.004333,-6398.325195,,,,,,,,,,,,,,,,,,,,,
579,4.825000,960.197205,-74.006035,5791.252441,,,,,,,,,,,,,910.146729,-149.562454,4230.690918,,,,,,,,,,,,,,,,,,,,,,183.865997,-474.844177,-2394.560547,,,,,,,,,,,,,,,,,,,,,,,,,-699.855835,-338.820343,1648.408081,,,,,,,,,,,,,1574.894897,-531.944458,-6416.788574,,,,,,,,,,,,,,,,,,,,,
580,4.833333,960.164856,-74.041206,5791.133301,,,,,,,,,,,,,910.210938,-149.564529,4230.699219,,,,,,,,,,,,,,,,,,,,,,183.836121,-474.870453,-2394.552734,,,,,,,,,,,,,,,,,,,,,,,,,-699.621521,-338.854279,1648.224609,,,,,,,,,,,,,1574.887817,-531.899231,-6416.688965,,,,,,,,,,,,,,,,,,,,,
581,4.841667,960.745972,-73.416977,5791.498047,,,,,,,,,,,,,910.187317,-149.545456,4230.699707,,,,,,,,,,,,,,,,,,,,,,183.820404,-474.891144,-2394.567627,,,,,,,,,,,,,,,,,,,,,,,,,-699.533752,-338.836517,1648.116455,,,,,,,,,,,,,1577.744385,-526.641724,-6400.308594,,,,,,,,,,,,,,,,,,,,,
582,4.850000,960.386047,-73.773781,5791.477051,,,,,,,,,,,,,910.167725,-149.571533,4230.686523,,,,,,,,,,,,,,,,,,,,,,183.823227,-474.881317,-2394.562744,,,,,,,,,,,,,,,,,,,,,,,,,-699.529175,-338.854950,1648.000732,,,,,,,,,,,,,1574.869507,-531.988220,-6416.734863,,,,,,,,,,,,,,,,,,,,,
583,4.858333,960.185974,-74.034210,5791.254395,,,,,,,,,,,,,910.183716,-149.625076,4230.716797,,,,,,,,,,,,,,,,,,,,,,183.845001,-474.855133,-2394.549805,,,,,,,,,,,,,,,,,,,,,,,,,-699.586121,-338.910065,1647.924316,,,,,,,,,,,,,1577.009644,-527.944092,-6404.320312,,,,,,,,,,,,,,,,,,,,,
584,4.866667,960.750244,-73.417030,5791.508789,,,,,,,,,,,,,910.172241,-149.597855,4230.710449,,,,,,,,,,,,,,,,,,,,,,183.875656,-474.831146,-2394.542480,,,,,,,,,,,,,,,,,,,,,,,,,-699.650208,-338.900635,1647.812378,,,,,,,,,,,,,1578.161987,-525.636841,-6397.532715,,,,,,,,,,,,,,,,,,,,,
585,4.875000,960.369812,-73.779739,5791.474121,,,,,,,,,,,,,910.214661,-149.596252,4230.694336,,,,,,,,,,,,,,,,,,,,,,183.876282,-474.853943,-2394.561768,,,,,,,,,,,,,,,,,,,,,,,,,-699.662354,-338.896851,1647.773804,,,,,,,,,,,,,1576.284302,-529.422302,-6409.033203,,,,,,,,,,,,,,,,,,,,,
586,4.883333,960.168091,-74.025177,5791.237793,,,,,,,,,,,,,910.193298,-149.574539,4230.699707,,,,,,,,,,,,,,,,,,,,,,183.845413,-474.888916,-2394.550293,,,,,,,,,,,,,,,,,,,,,,,,,-699.762817,-338.873871,1647.729980,,,,,,,,,,,,,1577.647949,-526.569580,-6400.513672,,,,,,,,,,,,,,,,,,,,,
587,4.891667,960.167175,-74.020836,5791.130371,,,,,,,,,,,,,910.075928,-149.492172,4230.659180,,,,,,,,,,,,,,,,,,,,,,183.895676,-474.970642,-2394.167236,,,,,,,,,,,,,,,,,,,,,,,,,-699.942810,-338.865295,1647.561401,,,,,,,,,,,,,1574.904541,-531.841248,-6416.431152,,,,,,,,,,,,,,,,,,,,,
588,4.900000,960.044739,-74.146973,5791.255859,,,,,,,,,,,,,910.126160,-149.535172,4230.669922,,,,,,,,,,,,,,,,,,,,,,184.032791,-474.946625,-2394.143066,,,,,,,,,,,,,,,,,,,,,,,,,-700.129761,-338.920197,1647.518188,,,,,,,,,,,,,1576.359131,-529.342346,-6409.189941,,,,,,,,,,,,,,,,,,,,,
589,4.908333,960.174072,-74.024712,5791.243652,,,,,,,,,,,,,910.231934,-149.613037,4230.719727,,,,,,,,,,,,,,,,,,,,,,183.997345,-474.804840,-2394.510986,,,,,,,,,,,,,,,,,,,,,,,,,-700.533569,-338.786346,1647.459229,,,,,,,,,,,,,1574.936401,-531.817017,-6416.448730,,,,,,,,,,,,,,,,,,,,,
590,4.916667,960.754272,-73.420135,5791.502441,,,,,,,,,,,,,910.197510,-149.595001,4230.714355,,,,,,,,,,,,,,,,,,,,,,183.875717,-474.863892,-2394.575928,,,,,,,,,,,,,,,,,,,,,,,,,-700.788269,-338.876465,1648.000122,,,,,,,,,,,,,1574.968384,-531.683533,-6416.718750,,,,,,,,,,,,,,,,,,,,,
591,4.925000,960.738647,-73.434967,5791.409668,,,,,,,,,,,,,910.170471,-149.571472,4230.691895,,,,,,,,,,,,,,,,,,,,,,183.806976,-474.886505,-2394.566895,,,,,,,,,,,,,,,,,,,,,,,,,-700.767517,-338.723083,1647.526367,,,,,,,,,,,,,1574.979736,-531.654419,-6416.736328,,,,,,,,,,,,,,,,,,,,,
592,4.933333,960.060608,-74.162636,5791.363281,,,,,,,,,,,,,910.204224,-149.620377,4230.706055,,,,,,,,,,,,,,,,,,,,,,183.817078,-474.897949,-2394.553955,,,,,,,,,,,,,,,,,,,,,,,,,-700.824707,-338.912140,1648.134521,,,,,,,,,,,,,1576.393188,-528.931702,-6408.642578,,,,,,,,,,,,,,,,,,,,,
593,4.941667,960.176392,-74.019150,5791.274902,,,,,,,,,,,,,910.188599,-149.618668,4230.699219,,,,,,,,,,,,,,,,,,,,,,183.901108,-474.965149,-2394.172852,,,,,,,,,,,,,,,,,,,,,,,,,-700.922791,-338.884216,1648.282593,,,,,,,,,,,,,1576.361572,-529.090393,-6408.803711,,,,,,,,,,,,,,,,,,,,,
594,4.950000,960.046143,-74.171738,5791.329590,,,,,,,,,,,,,910.197144,-149.601532,4230.705078,,,,,,,,,,,,,,,,,,,,,,183.863129,-474.823700,-2394.513916,,,,,,,,,,,,,,,,,,,,,,,,,-700.964844,-338.828583,1648.479004,,,,,,,,,,,,,1578.061646,-526.043579,-6399.521484,,,,,,,,,,,,,,,,,,,,,
595,4.958333,960.049133,-74.169907,5791.338867,,,,,,,,,,,,,910.154663,-149.540359,4230.696289,,,,,,,,,,,,,,,,,,,,,,183.816956,-474.858185,-2394.562744,,,,,,,,,,,,,,,,,,,,,,,,,-701.129700,-338.614136,1648.584106,,,,,,,,,,,,,1576.368164,-528.824524,-6408.424805,,,,,,,,,,,,,,,,,,,,,
596,4.966667,960.546631,-73.681534,5791.195801,,,,,,,,,,,,,910.143494,-149.529053,4230.687012,,,,,,,,,,,,,,,,,,,,,,183.820587,-474.865082,-2394.559814,,,,,,,,,,,,,,,,,,,,,,,,,-701.118591,-338.587097,1648.779785,,,,,,,,,,,,,1576.338379,-528.731140,-6408.499023,,,,,,,,,,,,,,,,,,,,,
597,4.975000,960.753967,-73.439575,5791.502930,,,,,,,,,,,,,910.198853,-149.583939,4230.707031,,,,,,,,,,,,,,,,,,,,,,183.870728,-474.888062,-2394.550293,,,,,,,,,,,,,,,,,,,,,,,,,-701.142761,-338.549072,1648.947998,,,,,,,,,,,,,1576.439941,-528.682190,-6408.515625,,,,,,,,,,,,,,,,,,,,,
598,4.983333,960.768005,-73.419800,5791.510254,,,,,,,,,,,,,910.159912,-149.579681,4230.687988,,,,,,,,,,,,,,,,,,,,,,183.897964,-474.869293,-2394.556885,,,,,,,,,,,,,,,,,,,,,,,,,-701.117615,-338.547638,1649.145752,,,,,,,,,,,,,1576.426025,-528.631836,-6408.502441,,,,,,,,,,,,,,,,,,,,,
599,4.991667,960.480225,-73.691650,5791.485840,,,,,,,,,,,,,910.139893,-149.566483,4230.691406,,,,,,,,,,,,,,,,,,,,,,183.944092,-474.916992,-2394.173340,,,,,,,,,,,,,,,,,,,,,,,,,-701.102417,-338.505432,1649.256226,,,,,,,,,,,,,1576.453857,-528.684509,-6408.600586,,,,,,,,,,,,,,,,,,,,,
600,5.000000,960.060059,-74.151367,5791.369629,,,,,,,,,,,,,910.252380,-149.617371,4230.727051,,,,,,,,,,,,,,,,,,,,,,183.889038,-474.794403,-2394.494629,,,,,,,,,,,,,,,,,,,,,,,,,-701.108276,-338.525269,1649.526001,,,,,,,,,,,,,1576.458130,-528.684570,-6408.694336,,,,,,,,,,,,,,,,,,,,,
601,5.008333,960.701538,-73.495354,5791.318848,,,,,,,,,,,,,910.222900,-149.588898,4230.707031,,,,,,,,,,,,,,,,,,,,,,183.822052,-474.855804,-2394.553467,,,,,,,,,,,,,,,,,,,,,,,,,-701.056458,-338.520752,1649.593506,,,,,,,,,,,,,1576.427856,-528.662903,-6408.475098,,,,,,,,,,,,,,,,,,,,,
602,5.016667,960.741150,-73.425369,5791.518555,,,,,,,,,,,,,910.218872,-149.606171,4230.700684,,,,,,,,,,,,,,,,,,,,,,183.871841,-474.938965,-2394.554932,,,,,,,,,,,,,,,,,,,,,,,,,-701.038696,-338.518311,1649.683228,,,,,,,,,,,,,1576.406128,-528.612915,-6408.310547,,,,,,,,,,,,,,,,,,,,,
603,5.025000,960.194702,-74.035690,5791.333496,,,,,,,,,,,,,910.199768,-149.633240,4230.705078,,,,,,,,,,,,,,,,,,,,,,183.887039,-474.879395,-2394.584961,,,,,,,,,,,,,,,,,,,,,,,,,-700.949219,-338.541718,1649.730103,,,,,,,,,,,,,1576.381348,-528.561829,-6408.088867,,,,,,,,,,,,,,,,,,,,,
604,5.033333,960.044373,-74.155403,5791.285156,,,,,,,,,,,,,910.158875,-149.620026,4230.687988,,,,,,,,,,,,,,,,,,,,,,183.878159,-474.838165,-2394.583252,,,,,,,,,,,,,,,,,,,,,,,,,-700.888245,-338.513947,1649.794067,,,,,,,,,,,,,1576.416992,-528.527283,-6408.137207,,,,,,,,,,,,,,,,,,,,,
605,5.041667,960.171387,-74.028473,5791.209473,,,,,,,,,,,,,910.208069,-149.602509,4230.707520,,,,,,,,,,,,,,,,,,,,,,183.855743,-474.820435,-2394.551025,,,,,,,,,,,,,,,,,,,,,,,,,-700.821655,-338.532898,1649.804932,,,,,,,,,,,,,1576.520264,-528.472473,-6408.101074,,,,,,,,,,,,,,,,,,,,,
606,5.050000,960.038208,-74.178749,5791.314453,,,,,,,,,,,,,910.282471,-149.602631,4230.727051,,,,,,,,,,,,,,,,,,,,,,183.837814,-474.858795,-2394.531250,,,,,,,,,,,,,,,,,,,,,,,,,-700.827087,-338.547729,1649.875854,,,,,,,,,,,,,1576.328979,-528.298828,-6407.808105,,,,,,,,,,,,,,,,,,,,,
607,5.058333,960.040833,-74.169876,5791.360352,,,,,,,,,,,,,910.278748,-149.619003,4230.724609,,,,,,,,,,,,,,,,,,,,,,183.841980,-474.878876,-2394.560547,,,,,,,,,,,,,,,,,,,,,,,,,-700.814636,-338.511353,1649.936646,,,,,,,,,,,,,1576.568848,-528.061096,-6408.429688,,,,,,,,,,,,,,,,,,,,,
608,5.066667,960.765198,-73.417015,5791.508789,,,,,,,,,,,,,910.206665,-149.610992,4230.698730,,,,,,,,,,,,,,,,,,,,,,183.916214,-474.949371,-2394.182373,,,,,,,,,,,,,,,,,,,,,,,,,-700.778259,-338.489807,1650.026978,,,,,,,,,,,,,1576.423828,-528.290466,-6407.480469,,,,,,,,,,,,,,,,,,,,,
609,5.075000,960.566284,-73.595047,5791.534668,,,,,,,,,,,,,910.204773,-149.639496,4230.693359,,,,,,,,,,,,,,,,,,,,,,183.914536,-474.797699,-2394.513672,,,,,,,,,,,,,,,,,,,,,,,,,-700.702209,-338.531799,1650.137939,,,,,,,,,,,,,1576.340088,-528.212402,-6407.216309,,,,,,,,,,,,,,,,,,,,,
610,5.083333,960.198730,-74.026253,5791.287598,,,,,,,,,,,,,910.234863,-149.647614,4230.712891,,,,,,,,,,,,,,,,,,,,,,183.850204,-474.822052,-2394.566895,,,,,,,,,,,,,,,,,,,,,,,,,-700.632751,-338.554199,1650.288696,,,,,,,,,,,,,1574.633057,-525.811951,-6398.441406,,,,,,,,,,,,,,,,,,,,,
611,5.091667,960.041809,-74.161636,5791.253418,,,,,,,,,,,,,910.310181,-149.662140,4230.719727,,,,,,,,,,,,,,,,,,,,,,183.810196,-474.873718,-2394.572754,,,,,,,,,,,,,,,,,,,,,,,,,-700.604492,-338.562073,1650.350464,,,,,,,,,,,,,1575.682007,-526.947021,-6404.199707,,,,,,,,,,,,,,,,,,,,,
612,5.100000,960.745789,-73.427307,5791.510742,,,,,,,,,,,,,910.203918,-149.593094,4230.690430,,,,,,,,,,,,,,,,,,,,,,183.856339,-474.969788,-2394.179443,,,,,,,,,,,,,,,,,,,,,,,,,-700.590149,-338.578796,1650.476440,,,,,,,,,,,,,1575.670898,-526.771606,-6403.959961,,,,,,,,,,,,,,,,,,,,,
